concept_id	concept_synonym_name	language_concept_id
44786401	Documentation of medical reason(s) for not ordering a first or second generation cephalosporin for antimicrobial prophylaxis (e.g., patients enrolled in clinical trials, patients with documented infection prior to surgical procedure of interest, patients who were receiving antibiotics more than 24 hours prior to surgery [except colon surgery patients taking oral prophylactic antibiotics], patients who were receiving antibiotics within 24 hours prior to arrival [except colon surgery patients taking oral prophylactic antibiotics], other medical reason(s))	4180186
44786402	Order for ceph	4180186
44786403	No order for ceph no reason	4180186
44786404	Doc reason for no vte	4180186
44786404	Venous thromboembolism (vte) prophylaxis not administered the day of or the day after hospital admission for documented reasons (eg, patient is ambulatory, patient expired during inpatient stay, patient already on warfarin or another anticoagulant, other medical reason(s) or eg, patient left against medical advice, other patient reason(s))	4180186
44786405	No reason for no vte	4180186
44786406	Vte given upon admission	4180186
44786407	Hep c aby pos	4180186
44786408	Hep c rna done prior to med	4180186
44786409	No reason for no hep c rna	4180186
44786410	Hep c antiviral started	4180186
44786411	Hep c therapy started	4180186
44786412	Hep c genotype prior to med	4180186
44786413	No reason for no hep c geno	4180186
44786414	Hep c rna 4to12 wk after med	4180186
44786415	No hepc rna after med docrsn	4180186
44786415	Hepatitis c quantitative rna testing not performed between 4-12 weeks after the initiation of antiviral treatment for documented reason(s) (e.g., patients whose treatment was discontinued during the testing period prior to testing, other medical reasons, patient declined, other patient reasons)	4180186
44786416	No hepc rna after med no rsn	4180186
44786417	Doc of dsm-iv init eval	4180186
44786418	No doc of dsm-iv	4180186
44786419	Cd4 count documented	4180186
44786420	No cd4 count no reason	4180186
44786421	No pcp proph at dx no reason	4180186
44786422	No pcp proph low cd4 norsn	4180186
44786423	No pcp prop low at cd4 norsn	4180186
44786424	No oder pjp for med reason	4180186
44786424	Pneumocystis jiroveci pneumonia prophylaxis not prescribed within 3 months of low cd4+ cell count below 200 cells/mm3 for medical reason (i.e., patient's cd4+ cell count above threshold within 3 months after cd4+ cell count below threshold, indicating that the patient's cd4+ levels are within an acceptable range and the patient does not require pcp prophylaxis)	4180186
44786425	No order for pjp for medrsn	4180186
44786425	Pneumocystis jiroveci pneumonia prophylaxis not prescribed within 3 months of low cd4+ cell count below 500 cells/mm3 or a cd4 percentage below 15% for medical reason (i.e., patient's cd4+ cell count above threshold within 3 months after cd4+ cell count below threshold, indicating that the patient's cd4+ levels are within an acceptable range and the patient does not require pcp prophylaxis)	4180186
44786426	Pjp proph prescribed	4180186
44786427	Pjp proph ordered low cd4	4180186
44786428	Pjp proph ordered cd4 low	4180186
44786429	Medrsn no foot exam	4180186
44786430	Norsn no foot exam	4180186
44786431	Foot examination performed (includes examination through visual inspection, sensory exam with 10-g monofilament plus testing any one of the following: vibration using 128-hz tuning fork, pinprick sensation, ankle reflexes, or vibration perception threshold, and pulse exam; report when all of the 3 components are completed)	4180186
44786431	3 comp foot exam completed	4180186
44786432	Foa doc, care plan not doc	4180186
44786433	Gc chl syp documented	4180186
44786434	Ptrsn no gc chl syp test	4180186
44786435	Norsn for gc chl syp test	4180186
44786436	Doc esrd dia trans preg	4180186
44786437	Clinician treating major depressive disorder did not communicate to clinician treating comorbid condition for specified patient reason (e.g., patient is unable to communicate the diagnosis of a comorbid condition; the patient is unwilling to communicate the diagnosis of a comorbid condition; or the patient is unaware of the comorbid condition, or any other specified patient reason)	4180186
44786437	Ptrsn no comm comorbid	4180186
44786438	Tkr composite	4180186
44786439	Tkr intent	4180186
44786440	Gs mg composite	4180186
44786441	Op rad mg composite	4180186
44786442	Gs mg intent	4180186
44786443	Op rad mg intent	4180186
44786444	Doc rsn hemod & cath acc	4180186
44786444	Documentation of reasons for patient initiating maintenance hemodialysis with a catheter as the mode of vascular access (e.g., patient has a maturing arteriovenous fistula (avf)/arteriovenous graft (avg), time-limited trial of hemodialysis, other medical reasons, patient declined avf/avg, other patient reasons, patient followed by reporting nephrologist for fewer than 90 days, other system reasons)	4180186
44786445	Doc pt w cath maint dia	4180186
44786446	Doc pt w out cath maint dia	4180186
44786447	Doc viral load >=200	4180186
44786448	Doc viral load <200	4180186
44786449	Antiviral not ordered	4180186
44786450	Antiviral ordered	4180186
44786451	No med visit in 24mo	4180186
44786452	1 med visit in 24mo	4180186
44786453	No med visit 6mo	4180186
44786454	Med visit w in 6mo	4180186
44786455	Doc of pain comfort 48hr	4180186
44786456	Doc no pain comfort 48hr	4180186
44786457	Neo detect scrn colo	4180186
44786458	No neo detect scrn colo	4180186
44786459	Doc pt dischg >2d	4180186
44786460	Doc pt dischg <=2d	4180186
44786461	Doc of pat death after cas	4180186
44786462	Doc of pat stroke after cas	4180186
44786463	Doc of pat stroke after cea	4180186
44786464	Survive/no stroke post cas	4180186
44786465	Doc of pat death after cea	4180186
44786466	Survive/no stroke post cea	4180186
44786467	Doc of death post-aaa repair	4180186
44786468	Doc of disch post-aaa repair	4180186
44786469	Doc rsn hemod w/cath >=90d	4180186
44786469	Documentation of patient receiving maintenance hemodialysis for greater than or equal to 90 days with a catheter for documented reasons (e.g., other medical reasons, patient declined arteriovenous fistula (avf)/arteriovenous graft (avg), other patient reasons)	4180186
44786470	Doc cath >90d for maint dia	4180186
44786471	Norsn pt cath >=90d	4180186
44786472	Doc comp or mort w in 30d	4180186
44786473	Doc comp or mort w in 90d	4180186
44786474	Doc no comp or mort w in 30d	4180186
44786475	Doc no comp or mort w in 90d	4180186
44786476	Ldl under 100	4180186
44786477	Ldl 100 and over	4180186
44786478	Sys<140 and dia<90	4180186
44786479	Bp out of nrml limits	4180186
44786480	Doc of non tobacco user	4180186
44786481	Doc of tobacco user	4180186
44786482	Documentation that the patient is on daily aspirin or anti-platelet or has documentation of a valid contraindication or exception to aspirin/anti-platelet; contraindications/exceptions include anti-coagulant use, allergy to aspirin or anti-platelets, history of gastrointestinal bleed and bleeding disorder; additionally, the following exceptions documented by the physician as a reason for not taking daily aspirin or anti-platelet are acceptable (use of non-steroidal anti-inflammatory agents, documented risk for drug interaction, uncontrolled hypertension defined as >180 systolic or >110 diastolic or gastroesophageal reflux)	4180186
44786482	Doc daily aspirin or contra	4180186
44786483	Doc no daily aspirin	4180186
44786484	Pne scrn done doc vac done	4180186
44786485	Pne not given norsn	4180186
44786486	Pne scrn done doc not ind	4180186
44786487	Documentation of medical reason(s) for not reporting the histological type or nsclc-nos classification with an explanation (e.g., biopsy taken for other purposes in a patient with a history of non-small cell lung cancer or other documented medical reasons)	4180186
44786487	Doc medrsn no histo type	4180186
44786488	Hist type doc on report	4180186
44786489	No hist type doc on report	4180186
44786490	Site not small cell lung ca	4180186
44786491	Antibio rx w in 10d of sympt	4180186
44786492	No antibio w in 10d of sympt	4180186
44786493	Doc medrsn no hist type rpt	4180186
44786494	Doc type nsm lung ca	4180186
44786495	No doc type nsm lung ca	4180186
44786496	Not nsm lung ca	4180186
44786497	Medrsn no pt category	4180186
44786498	No pt category on report	4180186
44786499	Pt cat and thck on report	4180186
44786500	Non cutaneous loc	4180186
44786501	Doc share dec prior proc	4180186
44786502	No doc share dec prior proc	4180186
44786503	Eval risk vte card 30d prior	4180186
44786504	No eval risk vte card prior	4180186
44786504	Patients who are not evaluated for venous thromboembolic and cardiovascular risk factors within 30 days prior to the procedure (e.g., history of dvt, pe, mi, arrhythmia and stroke, reason not given)	4180186
44786505	Doc medrsn no compl antibio	4180186
44786506	Doc compl inf antibio	4180186
44786507	Norsn incomp inf antibio	4180186
44786508	Norsn no pros info op rpt	4180186
44786509	Pros info op rpt	4180186
44786510	No interv req for leak	4180186
44786511	Interv req for leak	4180186
44786512	No ret for surg w in 30d	4180186
44786513	Unpl ret or w/compl w/in 30d	4180186
44786514	No unplnd hosp readm in 30d	4180186
44786515	Unplnd hosp readm in 30d	4180186
44786516	No surg site infection	4180186
44786518	Amoxic not presc as 1st line	4180186
44786519	Norsn not first line amox	4180186
44786520	Doc first line amox	4180186
44786521	Doc comm risk calc	4180186
44786522	No doc comm risk calc	4180186
44786523	Image std nomenclature	4180186
44786524	Image not std nomenclature	4180186
44786525	Medrsn no std nomenclature	4180186
44786526	Doc count of ct in 12mo	4180186
44786527	No doc count of ct in 12mo	4180186
44786528	Mdrsn no doc cnt of ct	4180186
44786529	Not all data norsn	4180186
44786530	Medrsn no ct rpt to reg	4180186
44786531	Ct done no rad ds index, nrg	4180186
44786532	Ct done rad ds index	4180186
44786533	Medrsn no dicom format doc	4180186
44786534	Norsn no dicom format doc	4180186
44786534	Dicom format image data available to non-affiliated external healthcare facilities or entities on a secure, media free, reciprocally searchable basis with patient authorization for at least a 12-month period after the study not documented in final report, reason not given	4180186
44786535	Dicom format doc on rpt	4180186
44786536	Srch for ct w in 12 mos	4180186
44786536	Search conducted for prior patient ct studies completed at non-affiliated external healthcare facilities or entities within the past 12-months and are available through a secure, authorized, media-free, shared archive prior to an imaging study being performed	4180186
44786537	Search not conducted prior to an imaging study being performed for prior patient ct studies completed at non-affiliated external healthcare facilities or entities within the past 12-months and are available through a secure, authorized, media-free, shared archive, reason not given	4180186
44786537	No srch for ct in 12mo norsn	4180186
44786538	Due to medical reasons, search not conducted for dicom format images for prior patient ct imaging studies completed at non-affiliated external healthcare facilities or entities within the past 12 months that are available through a secure, authorized, media-free, shared archive (e.g., ct studies performed for radiation treatment planning or image-guided radiation treatment delivery)	4180186
44786538	Medrsn no dicom srch	4180186
44786539	Due to system reasons search not conducted for dicom format images for prior patient ct imaging studies completed at non-affiliated external healthcare facilities or entities within the past 12 months that are available through a secure, authorized, media-free, shared archive (e.g., non-affiliated external healthcare facilities or entities does not have archival abilities through a shared archival system)	4180186
44786539	Sysrsn no dicom srch	4180186
44786540	Follow up pulm nod	4180186
44786541	No follow up pulm nod	4180186
44786541	Follow-up recommendations not documented according to recommended guidelines for incidentally detected pulmonary nodules due to medical reasons (e.g., patients with known malignant disease, patients with unexplained fever, ct studies performed for radiation treatment planning or image-guided radiation treatment delivery)	4180186
44786542	No follow up pulm nod norsn	4180186
44786543	Doc rsn for ord ct scan	4180186
44786544	Ct within 28 days	4180186
44786545	No doc sinus ct 28d or dx	4180186
44786546	Doc >1 sinus ct w 90d dx	4180186
44786547	Not >1 sinus ct w 90d dx	4180186
44786548	Medrsn >1 sinus ct w 90d dx	4180186
44786549	1 or no ct sinus w/in 90d dx	4180186
44786550	Elective delivery (without medical indication) by cesarean birth or induction of labor not performed (<39 weeks of gestation)	4180186
44786550	No early ind/delivery	4180186
44786551	Elective delivery (without medical indication) by cesarean birth or induction of labor performed (<39 weeks of gestation)	4180186
44786551	Early ind/delivery	4180186
44786552	Pp eval/edu perf	4180186
44786553	Pp eval/edu not perf	4180186
44786554	Documentation of negative or managed positive tb screen with further evidence that tb is not active prior to treatment with a biologic immune response modifier	4180186
44786554	Neg mgd pos tb notact	4180186
44786555	No doc of neg or man pos tb	4180186
